Year	Model	Data	Forcing
1898	4.65554397	-0.006	-5.781244153
1898.083333	4.657744442	0.067	-5.779041423
1898.166667	4.659944914	0.117	-5.776838693
1898.25	4.662145385	0.071	-5.774635963
1898.333333	4.664345856	0.099	-8.781414397
1898.416667	4.666546327	0.219	-8.779211347
1898.5	4.668746798	0.226	-8.777008298
1898.583333	4.670947269	0.149	-8.774805248
1898.666667	4.673147739	0.115	-8.772602199
1898.75	4.675348209	-0.019	-8.77039915
1898.833333	-0.383496411	-0.12	-8.768196102
1898.916667	-0.381294252	0.01	-8.765993053
1899	-0.379092094	-0.056	-8.763790005
1899.083333	-0.376889936	-0.042	-8.761586957
1899.166667	-0.374687778	0.001	-8.759383909
1899.25	-0.37248562	0.095	-8.757180862
1899.333333	-0.370283463	0.211	-10.9509545
1899.416667	-0.368081305	0.197	-10.94875122
1899.5	-0.365879148	0.12	-10.94654794
1899.583333	-0.363676992	0.279	-10.94434466
1899.666667	-0.361474835	0.139	-10.94214138
1899.75	-0.359272679	0.101	-10.9399381
1899.833333	-0.010077522	0.209	-10.93773482
1899.916667	-0.007875404	0.308	-10.93553154
1900	-0.005673285	0.218	-10.93332826
1900.083333	-0.003471168	0.213	-10.93112498
1900.166667	-0.00126905	0.072	-10.9289217
1900.25	0.000933068	0.174	-10.92671842
1900.333333	0.003134041	0.007	-6.708504488
1900.416667	0.005335014	0.011	-6.706301659
1900.5	0.007535987	0.103	-6.70409883
1900.583333	0.009736959	0.01	-6.701896002
1900.666667	0.011937932	0.059	-6.699693173
1900.75	0.014138904	0.126	-6.697490345
1900.833333	3.065460681	0.055	-6.695287517
1900.916667	3.067661324	0.147	-6.69308469
1901	3.069861967	0.059	-6.690881863
1901.083333	3.07206261	0.197	-6.688679035
1901.166667	3.074263252	0.17	-6.686476209
1901.25	3.076463894	0.162	-6.684273382
1901.333333	3.078664536	0.092	-5.22582693
1901.416667	3.080865178	0.229	-5.223624259
1901.5	3.08306582	0.195	-5.221421588
1901.583333	3.085266461	0.192	-5.219218918
1901.666667	3.087467102	0.013	-5.217016247
1901.75	3.089667743	-0.097	-5.214813577
1901.833333	1.18147048	-0.069	-5.212610907
1901.916667	1.183671326	-0.055	-5.210408238
1902	1.185872172	-0.106	-5.208205568
1902.083333	1.188073017	-0.023	-5.206002899
1902.166667	1.190273863	-0.014	-5.20380023
1902.25	1.192474708	-0.14	-5.201597562
1902.333333	1.194675553	-0.081	-7.820294559
1902.416667	1.196876397	-0.242	-7.818091611
1902.5	1.199077242	-0.281	-7.815888664
1902.583333	1.201278086	-0.162	-7.813685717
1902.666667	1.20347893	0.009	-7.81148277
1902.75	1.205679774	0.026	-7.809279824
1902.833333	-1.776981958	-0.107	-7.807076878
1902.916667	-1.774779649	-0.076	-7.804873932
1903	-1.772577341	-0.032	-7.802670986
1903.083333	-1.770375033	0.062	-7.80046804
1903.166667	-1.768172725	-0.049	-7.798265095
1903.25	-1.765970417	-0.06	-7.79606215
1903.333333	-1.763768109	-0.136	-8.077033002
1903.416667	-1.761565802	-0.167	-8.074830027
1903.5	-1.759363495	-0.155	-8.072627052
1903.583333	-1.757161188	-0.436	-8.070424078
1903.666667	-1.754958882	-0.448	-8.068221104
1903.75	-1.752756575	-0.358	-8.06601813
1903.833333	-0.215855524	-0.231	-8.063815156
1903.916667	-0.213653383	-0.284	-8.061612183
1904	-0.211451243	-0.344	-8.05940921
1904.083333	-0.209249103	-0.366	-8.057206237
1904.166667	-0.207046963	-0.372	-8.055003264
1904.25	-0.204844823	-0.415	-8.052800292
1904.333333	-0.202642684	-0.39	-3.939380001
1904.416667	-0.200440545	-0.422	-3.937177468
1904.5	-0.198238406	-0.33	-3.934974934
1904.583333	-0.196036267	-0.341	-3.9327724
1904.666667	-0.193834129	-0.471	-3.930569867
1904.75	-0.191631991	-0.363	-3.928367334
1904.833333	1.175470648	-0.192	-3.926164801
1904.916667	1.177671494	-0.147	-3.923962269
1905	1.179872341	-0.218	-3.921759736
1905.083333	1.182073187	-0.176	-3.919557204
1905.166667	1.184274033	-0.353	-3.917354672
1905.25	1.186474879	-0.166	-3.915152141
1905.333333	1.188675724	-0.057	-4.354126408
1905.416667	1.19087657	-0.166	-4.35192383
1905.5	1.193077415	-0.048	-4.349721252
1905.583333	1.19527826	-0.136	-4.347518674
1905.666667	1.197479104	-0.35	-4.345316097
1905.75	1.199679949	-0.246	-4.34311352
1905.833333	-2.816447826	-0.262	-4.340910943
1905.916667	-2.814245406	-0.239	-4.338708366
1906	-2.812042985	-0.066	-4.33650579
1906.083333	-2.809840565	-0.027	-4.334303213
1906.166667	-2.807638145	-0.047	-4.332100637
1906.25	-2.805435725	-0.039	-4.329898061
1906.333333	-2.803233306	-0.154	-6.632484492
1906.416667	-2.801030887	0.013	-6.630281671
1906.5	-2.798828468	-0.002	-6.62807885
1906.583333	-2.796626049	-0.059	-6.62587603
1906.666667	-2.79442363	-0.115	-6.62367321
1906.75	-2.792221212	-0.136	-6.62147039
1906.833333	-4.277361595	-0.013	-6.61926757
1906.916667	-4.275159017	-0.221	-6.61706475
1907	-4.272956439	-0.181	-6.614861931
1907.083333	-4.270753862	-0.344	-6.612659112
1907.166667	-4.268551284	-0.25	-6.610456293
1907.25	-4.266348707	-0.157	-6.608253475
1907.333333	-4.26414613	-0.145	-4.344942496
1907.416667	-4.261943554	-0.25	-4.342739919
1907.5	-4.259740977	-0.277	-4.340537342
1907.583333	-4.257538401	-0.311	-4.338334766
1907.666667	-4.255335826	-0.174	-4.336132189
1907.75	-4.25313325	-0.216	-4.333929613
1907.833333	-1.430021109	-0.223	-4.331727037
1907.916667	-1.427818837	-0.187	-4.329524461
1908	-1.425616566	-0.228	-4.327321886
1908.083333	-1.423414296	-0.229	-4.32511931
1908.166667	-1.421212025	-0.237	-4.322916735
1908.25	-1.419009754	-0.206	-4.32071416
1908.333333	-1.416807484	-0.16	-0.006086877
1908.416667	-1.414605214	-0.06	-0.003884762
1908.5	-1.412402945	0.027	-0.001682648
1908.583333	-1.410200675	0.011	0.000519467
1908.666667	-1.407998406	-0.085	0.002720441
1908.75	-1.405796137	-0.118	0.004921416
1908.833333	-1.658522515	-0.152	0.00712239
1908.916667	-1.656320219	-0.118	0.009323365
1909	-1.654117923	-0.102	0.011524338
1909.083333	-1.651915628	-0.14	0.013725312
1909.166667	-1.649713332	-0.099	0.015926285
1909.25	-1.647511037	-0.146	0.018127259
1909.333333	-1.645308742	-0.004	-1.942109118
1909.416667	-1.643106448	-0.126	-1.939906797
1909.5	-1.640904154	-0.164	-1.937704476
1909.583333	-1.63870186	-0.08	-1.935502155
1909.666667	-1.636499566	-0.112	-1.933299835
1909.75	-1.634297272	-0.148	-1.931097515
1909.833333	-8.080491432	-0.289	-1.928895195
1909.916667	-8.078288444	-0.231	-1.926692875
1910	-8.076085457	-0.305	-1.924490555
1910.083333	-8.07388247	-0.249	-1.922288236
1910.166667	-8.071679483	-0.258	-1.920085917
1910.25	-8.069476496	-0.308	-1.917883598
1910.333333	-8.06727351	-0.339	-4.197289959
1910.416667	-8.065070524	-0.359	-4.195087398
1910.5	-8.062867538	-0.287	-4.192884837
1910.583333	-8.060664552	-0.257	-4.190682276
1910.666667	-8.058461566	-0.104	-4.188479715
1910.75	-8.056258581	-0.188	-4.186277155
1910.833333	-8.784040516	-0.076	-4.184074594
1910.916667	-8.781837452	-0.24	-4.181872034
1911	-8.779634389	-0.251	-4.179669475
1911.083333	-8.777431326	-0.251	-4.177466915
1911.166667	-8.775228264	-0.306	-4.175264356
1911.25	-8.773025201	-0.318	-4.173061797
1911.333333	-8.770822139	-0.342	0.508055722
1911.416667	-8.768619077	-0.237	0.510256643
1911.5	-8.766416015	-0.166	0.512457564
1911.583333	-8.764212954	-0.064	0.514658484
1911.666667	-8.762009893	-0.117	0.516859404
1911.75	-8.759806832	-0.112	0.519060324
1911.833333	-4.84575711	-0.229	0.521261243
1911.916667	-4.843554471	-0.171	0.523462163
1912	-4.841351832	-0.235	0.525663082
1912.083333	-4.839149193	-0.259	0.527864001
1912.166667	-4.836946555	-0.217	0.530064919
1912.25	-4.834743916	-0.167	0.532265838
1912.333333	-4.832541278	-0.114	5.599125163
1912.416667	-4.830338641	-0.149	5.601325541
1912.5	-4.828136003	-0.256	5.603525919
1912.583333	-4.825933366	-0.394	5.605726297
1912.666667	-4.823730729	-0.244	5.607926675
1912.75	-4.821528092	-0.249	5.610127052
1912.833333	-5.881328253	-0.222	5.612327429
1912.916667	-5.879125502	-0.234	5.614527806
1913	-5.876922751	-0.306	5.616728183
1913.083333	-5.874720001	-0.211	5.618928559
1913.166667	-5.872517251	-0.224	5.621128936
1913.25	-5.870314501	-0.44	5.623329312
1913.333333	-5.868111752	-0.448	3.136412671
1913.416667	-5.865909002	-0.566	3.138613312
1913.5	-5.863706253	-0.438	3.140813952
1913.583333	-5.861503504	-0.434	3.143014593
1913.666667	-5.859300756	-0.428	3.145215233
1913.75	-5.857098007	-0.382	3.147415872
1913.833333	-13.71036791	-0.456	3.149616512
1913.916667	-13.70816431	-0.326	3.151817151
1914	-13.70596072	-0.223	3.15401779
1914.083333	-13.70375713	-0.319	3.156218429
1914.166667	-13.70155353	-0.406	3.158419068
1914.25	-13.69934994	-0.384	3.160619706
1914.333333	-13.69714635	-0.263	0.572471777
1914.416667	-13.69494275	-0.377	0.574672691
1914.5	-13.69273916	-0.432	0.576873605
1914.583333	-13.69053557	-0.37	0.579074518
1914.666667	-13.68833198	-0.189	0.581275431
1914.75	-13.68612839	-0.114	0.583476344
1914.833333	-14.85142831	-0.185	0.585677257
1914.916667	-14.84922459	-0.228	0.587878169
1915	-14.84702087	-0.129	0.590079082
1915.083333	-14.84481716	-0.117	0.592279994
1915.166667	-14.84261344	-0.004	0.594480906
1915.25	-14.84040972	0.051	0.596681817
1915.333333	-14.83820601	0.261	5.936351539
1915.416667	-14.83600229	0.293	5.938551881
1915.5	-14.83379858	0.317	5.940752223
1915.583333	-14.83159486	0.212	5.942952565
1915.666667	-14.82939115	0.196	5.945152907
1915.75	-14.82718743	0.028	5.947353248
1915.833333	-10.91061773	-0.007	5.94955359
1915.916667	-10.90841444	0.01	5.951753931
1916	-10.90621115	-0.04	5.953954272
1916.083333	-10.90400785	-0.1	5.956154612
1916.166667	-10.90180456	-0.094	5.958354952
1916.25	-10.89960127	-0.119	5.960555292
1916.333333	-10.89739798	0.019	10.82262793
1916.416667	-10.89519469	0.028	10.82482775
1916.5	-10.8929914	-0.076	10.82702757
1916.583333	-10.89078811	-0.017	10.82922739
1916.666667	-10.88858482	-0.005	10.83142722
1916.75	-10.88638153	-0.076	10.83362704
1916.833333	-11.76981587	-0.241	10.83582686
1916.916667	-11.76761249	-0.209	10.83802668
1917	-11.7654091	-0.295	10.8402265
1917.083333	-11.76320572	-0.351	10.84242632
1917.166667	-11.76100234	-0.403	10.84462614
1917.25	-11.75879895	-0.307	10.84682596
1917.333333	-11.75659557	-0.254	8.762403097
1917.416667	-11.75439218	-0.153	8.764603138
1917.5	-11.7521888	-0.21	8.766803179
1917.583333	-11.74998542	-0.193	8.76900322
1917.666667	-11.74778204	-0.283	8.771203261
1917.75	-11.74557865	-0.342	8.773403301
1917.833333	-18.44986032	-0.32	8.775603341
1917.916667	-18.44765622	-0.26	8.777803381
1918	-18.44545211	-0.102	8.780003421
1918.083333	-18.44324801	-0.176	8.78220346
1918.166667	-18.44104391	-0.118	8.784403499
1918.25	-18.4388398	-0.18	8.786603538
1918.333333	-18.4366357	-0.24	6.705722436
1918.416667	-18.4344316	-0.42	6.707922696
1918.5	-18.43222749	-0.368	6.710122957
1918.583333	-18.43002339	-0.392	6.712323217
1918.666667	-18.42781929	-0.366	6.714523476
1918.75	-18.42561519	-0.259	6.716723736
1918.833333	-19.05624855	-0.3	6.718923995
1918.916667	-19.05404438	-0.225	6.721124254
1919	-19.05184021	-0.227	6.723324513
1919.083333	-19.04963604	-0.06	6.725524772
1919.166667	-19.04743187	-0.194	6.72772503
1919.25	-19.0452277	-0.057	6.729925288
1919.333333	-19.04302353	-0.166	11.29779329
1919.416667	-19.04081936	-0.224	11.29999306
1919.5	-19.0386152	-0.284	11.30219283
1919.583333	-19.03641103	-0.192	11.3043926
1919.666667	-19.03420686	-0.193	11.30659237
1919.75	-19.03200269	-0.144	11.30879214
1919.833333	-16.25134629	-0.228	11.31099191
1919.916667	-16.24914242	-0.292	11.31319168
1920	-16.24693856	-0.462	11.31539145
1920.083333	-16.24473469	-0.405	11.31759122
1920.166667	-16.24253082	-0.453	11.31979099
1920.25	-16.24032695	-0.336	11.32199076
1920.333333	-16.23812309	-0.253	14.08762074
1920.416667	-16.23591922	-0.282	14.08982021
1920.5	-16.23371536	-0.277	14.09201969
1920.583333	-16.23151149	-0.304	14.09421916
1920.666667	-16.22930762	-0.277	14.09641863
1920.75	-16.22710376	-0.268	14.09861811
1920.833333	-17.70567311	-0.428	14.10081758
1920.916667	-17.70346908	-0.304	14.10301705
1921	-17.70126506	-0.291	14.10521652
1921.083333	-17.69906103	-0.275	14.107416
1921.166667	-17.69685701	-0.319	14.10961547
1921.25	-17.69465299	-0.265	14.11181494
1921.333333	-17.69244896	-0.252	12.01131367
1921.416667	-17.69024494	-0.249	12.01351337
1921.5	-17.68804092	-0.109	12.01571306
1921.583333	-17.6858369	-0.248	12.01791276
1921.666667	-17.68363287	-0.226	12.02011245
1921.75	-17.68142885	-0.056	12.02231215
1921.833333	-21.94535986	-0.263	12.02451184
1921.916667	-21.94315538	-0.122	12.02671153
1922	-21.9409509	-0.206	12.02891123
1922.083333	-21.93874642	-0.243	12.03111092
1922.166667	-21.93654194	-0.342	12.03331061
1922.25	-21.93433746	-0.411	12.03551031
1922.333333	-21.93213298	-0.319	11.44428065
1922.416667	-21.9299285	-0.332	11.4464804
1922.5	-21.92772402	-0.378	11.44868016
1922.583333	-21.92551954	-0.31	11.45087991
1922.666667	-21.92331506	-0.369	11.45307967
1922.75	-21.92111058	-0.288	11.45527942
1922.833333	-21.033554	-0.352	11.45747918
1922.916667	-21.03134961	-0.326	11.45967893
1923	-21.02914523	-0.365	11.46187868
1923.083333	-21.02694085	-0.462	11.46407844
1923.166667	-21.02473647	-0.405	11.46627819
1923.25	-21.02253208	-0.431	11.46847794
1923.333333	-21.0203277	-0.282	15.67061184
1923.416667	-21.01812332	-0.315	15.67281114
1923.5	-21.01591894	-0.323	15.67501045
1923.583333	-21.01371456	-0.427	15.67720975
1923.666667	-21.01151018	-0.371	15.67940906
1923.75	-21.0093058	-0.266	15.68160836
1923.833333	-19.57067856	-0.217	15.68380766
1923.916667	-19.56847433	-0.062	15.68600697
1924	-19.56627011	-0.133	15.68820627
1924.083333	-19.56406588	-0.201	15.69040558
1924.166667	-19.56186166	-0.106	15.69260488
1924.25	-19.55965743	-0.059	15.69480418
1924.333333	-19.55745321	0.043	16.00852248
1924.416667	-19.55524898	-0.099	16.01072175
1924.5	-19.55304476	-0.128	16.01292102
1924.583333	-19.55084054	-0.139	16.01512029
1924.666667	-19.54863631	-0.206	16.01731955
1924.75	-19.54643209	-0.238	16.01951882
1924.833333	-22.48457964	-0.318	16.02171809
1924.916667	-22.4823751	-0.289	16.02391736
1925	-22.48017056	-0.328	16.02611663
1925.083333	-22.47796603	-0.313	16.02831589
1925.166667	-22.47576149	-0.241	16.03051516
1925.25	-22.47355695	-0.182	16.03271443
1925.333333	-22.47135241	-0.08	13.70681123
1925.416667	-22.46914787	-0.192	13.70901074
1925.5	-22.46694334	-0.147	13.71121026
1925.583333	-22.4647388	-0.134	13.71340977
1925.666667	-22.46253426	-0.122	13.71560928
1925.75	-22.46032973	-0.089	13.7178088
1925.833333	-24.59578251	-0.175	13.72000831
1925.916667	-24.59357774	0.044	13.72220782
1926	-24.59137298	0.031	13.72440734
1926.083333	-24.58916821	0.104	13.72660685
1926.166667	-24.58696345	0.044	13.72880636
1926.25	-24.58475868	0.106	13.73100587
1926.333333	-24.58255392	0.122	15.11533328
1926.416667	-24.58034915	0.065	15.11753265
1926.5	-24.57814439	0.138	15.11973201
1926.583333	-24.57593962	0.049	15.12193138
1926.666667	-24.57373486	0.038	15.12413074
1926.75	-24.57153009	0.174	15.1263301
1926.833333	-21.99168542	0.023	15.12852947
1926.916667	-21.98948094	0.086	15.13072883
1927	-21.98727645	0.077	15.13292819
1927.083333	-21.98507197	0.073	15.13512755
1927.166667	-21.98286748	0.036	15.13732692
1927.25	-21.980663	0.065	15.13952628
1927.333333	-21.97845851	0.188	19.28112122
1927.416667	-21.97625403	0.15	19.28332014
1927.5	-21.97404954	0.152	19.28551906
1927.583333	-21.97184506	0.154	19.28771798
1927.666667	-21.96964058	0.101	19.2899169
1927.75	-21.96743609	0.169	19.29211582
1927.833333	-21.7574133	0.133	19.29431474
1927.916667	-21.75520884	-0.028	19.29651366
1928	-21.75300438	-0.05	19.29871258
1928.083333	-21.75079992	-0.098	19.3009115
1928.166667	-21.74859546	-0.098	19.30311042
1928.25	-21.746391	-0.103	19.30530934
1928.333333	-21.74418654	0.013	17.62621862
1928.416667	-21.74198208	0.063	17.62841772
1928.5	-21.73977762	0.082	17.63061682
1928.583333	-21.73757316	0.098	17.63281591
1928.666667	-21.73536871	0.084	17.63501501
1928.75	-21.73316425	0.038	17.63721411
1928.833333	-26.71294369	-0.055	17.6394132
1928.916667	-26.71073869	-0.094	17.6416123
1929	-26.7085337	-0.091	17.64381139
1929.083333	-26.7063287	-0.104	17.64601049
1929.166667	-26.70412371	-0.093	17.64820958
1929.25	-26.70191872	-0.019	17.65040868
1929.333333	-26.69971372	-0.114	14.80682153
1929.416667	-26.69750873	-0.196	14.80902092
1929.5	-26.69530374	-0.183	14.81122032
1929.583333	-26.69309875	-0.158	14.81341972
1929.666667	-26.69089375	-0.068	14.81561911
1929.75	-26.68868876	-0.058	14.81781851
1929.833333	-27.6331247	-0.118	14.82001791
1929.916667	-27.63091961	-0.189	14.8222173
1930	-27.62871451	-0.127	14.8244167
1930.083333	-27.62650942	-0.179	14.82661609
1930.166667	-27.62430433	-0.098	14.82881549
1930.25	-27.62209924	-0.214	14.83101488
1930.333333	-27.61989414	-0.115	18.06645942
1930.416667	-27.61768905	-0.084	18.06865847
1930.5	-27.61548396	0.056	18.07085752
1930.583333	-27.61327887	0.066	18.07305657
1930.666667	-27.61107378	0.284	18.07525562
1930.75	-27.60886869	0.198	18.07745467
1930.833333	-23.64322231	0.149	18.07965372
1930.916667	-23.64101764	0.139	18.08185276
1931	-23.63881298	0.111	18.08405181
1931.083333	-23.63660832	0.062	18.08625086
1931.166667	-23.63440365	0.144	18.08844991
1931.25	-23.63219899	0.147	18.09064896
1931.333333	-23.62999433	0.221	22.96669253
1931.416667	-23.62778966	0.264	22.96889106
1931.5	-23.625585	0.19	22.97108959
1931.583333	-23.62338034	0.147	22.97328811
1931.666667	-23.62117568	0.26	22.97548664
1931.75	-23.61897102	0.315	22.97768517
1931.833333	-23.82347587	0.055	22.9798837
1931.916667	-23.82127119	0.167	22.98208222
1932	-23.81906651	0.172	22.98428075
1932.083333	-23.81686183	0.226	22.98647927
1932.166667	-23.81465714	0.243	22.9886778
1932.25	-23.81245246	0.208	22.99087633
1932.333333	-23.81024778	0.15	20.76828206
1932.416667	-23.8080431	0.24	20.77048082
1932.5	-23.80583842	0.267	20.77267958
1932.583333	-23.80363373	0.383	20.77487834
1932.666667	-23.80142905	0.332	20.7770771
1932.75	-23.79922437	0.234	20.77927586
1932.833333	-30.1397529	0.133	20.78147463
1932.916667	-30.13754754	0.091	20.78367339
1933	-30.13534218	0.084	20.78587215
1933.083333	-30.13313681	0.152	20.78807091
1933.166667	-30.13093145	0.086	20.79026967
1933.25	-30.12872609	0.207	20.79246843
1933.333333	-30.12652073	0.287	17.53034559
1933.416667	-30.12431536	0.239	17.5325447
1933.5	-30.12211	0.275	17.5347438
1933.583333	-30.11990464	0.277	17.53694291
1933.666667	-30.11769928	0.239	17.53914202
1933.75	-30.11549392	0.327	17.54134112
1933.833333	-31.53183946	0.075	17.54354023
1933.916667	-31.52963395	-0.002	17.54573933
1934	-31.52742843	-0.116	17.54793844
1934.083333	-31.52522292	-0.194	17.55013755
1934.166667	-31.52301741	-0.215	17.55233665
1934.25	-31.5208119	-0.098	17.55453576
1934.333333	-31.51860638	-0.116	21.15487552
1934.416667	-31.51640087	0.029	21.15707424
1934.5	-31.51419536	0.166	21.15927296
1934.583333	-31.51198985	0.075	21.16147168
1934.666667	-31.50978434	0.138	21.1636704
1934.75	-31.50757883	0.166	21.16586912
1934.833333	-27.6723217	0.013	21.16806784
1934.916667	-27.67011661	-0.009	21.17026656
1935	-27.66791151	0.038	21.17246528
1935.083333	-27.66570641	-0.14	21.174664
1935.166667	-27.66350131	-0.154	21.17686272
1935.25	-27.66129622	0.05	21.17906143
1935.333333	-27.65909112	0.136	26.01254005
1935.416667	-27.65688602	0.105	26.01473825
1935.5	-27.65468093	0.058	26.01693645
1935.583333	-27.65247583	0	26.01913466
1935.666667	-27.65027074	-0.042	26.02133286
1935.75	-27.64806564	-0.023	26.02353106
1935.833333	-27.5947663	0.015	26.02572926
1935.916667	-27.59256121	0.096	26.02792746
1936	-27.59035612	0.132	26.03012567
1936.083333	-27.58815103	0.14	26.03232387
1936.166667	-27.58594594	0.189	26.03452207
1936.25	-27.58374086	0.191	26.03672027
1936.333333	-27.58153577	0.162	24.42472974
1936.416667	-27.57933068	0.188	24.42692812
1936.5	-27.57712559	0.19	24.42912649
1936.583333	-27.5749205	0.209	24.43132486
1936.666667	-27.57271542	0.168	24.43352323
1936.75	-27.57051033	0.099	24.4357216
1936.833333	-33.00991626	0.014	24.43791998
1936.916667	-33.00771058	0.042	24.44011835
1937	-33.00550491	0.049	24.44231672
1937.083333	-33.00329924	0.08	24.44451509
1937.166667	-33.00109357	0.093	24.44671346
1937.25	-32.99888789	0.064	24.44891183
1937.333333	-32.99668222	0.125	21.94386955
1937.416667	-32.99447655	0.445	21.94606818
1937.5	-32.99227088	0.606	21.94826682
1937.583333	-32.99006521	0.586	21.95046546
1937.666667	-32.98785954	0.502	21.95266409
1937.75	-32.98565387	0.291	21.95486273
1937.833333	-33.97892521	0.25	21.95706137
1937.916667	-33.97671943	0.347	21.95926
1938	-33.97451366	0.205	21.96145864
1938.083333	-33.97230788	0.146	21.96365727
1938.166667	-33.9701021	0.194	21.96585591
1938.25	-33.96789633	0.231	21.96805454
1938.333333	-33.96569055	0.197	24.75857941
1938.416667	-33.96348478	0.162	24.76077775
1938.5	-33.961279	0.199	24.76297609
1938.583333	-33.95907323	0.292	24.76517442
1938.666667	-33.95686745	0.303	24.76737276
1938.75	-33.95466168	0.349	24.7695711
1938.833333	-31.26383579	0.313	24.77176943
1938.916667	-31.2616303	0.213	24.77396777
1939	-31.25942482	0.129	24.7761661
1939.083333	-31.25721934	0.073	24.77836444
1939.166667	-31.25501385	-0.038	24.78056277
1939.25	-31.25280837	0.089	24.78276111
1939.333333	-31.25060288	0.099	27.51021817
1939.416667	-31.2483974	0.171	27.51241621
1939.5	-31.24619192	0.319	27.51461425
